ANO_ELEICAO;SG_UF;DS_CARGO;SG_PARTIDO;DS_COMPOSICAO_FEDERACAO;DS_COMPOSICAO_COLIGACAO
2026;SC;VICE-GOVERNADOR;PODE;#NULO;AVANTE / AGIR / DC / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / NOVO / REPUBLICANOS / PODE / PL
2026;BR;VICE-PRESIDENTE;AVANTE;#NULO;AGIR / AVANTE
2026;GO;SENADOR;PSOL;50-PSOL/18-REDE;PDT / PSB / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;RN;1º SUPLENTE;REPUBLICANOS;#NULO;REPUBLICANOS / MDB / PSD / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / AVANTE
2026;AC;1º SUPLENTE;PSDB;45-PSDB/23-CIDADANIA;FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;PR;DEPUTADO FEDERAL;PSB;#NULO;PSB
2026;ES;DEPUTADO ESTADUAL;DC;#NULO;DC
2026;RN;SENADOR;AGIR;#NULO;AGIR
2026;ES;DEPUTADO ESTADUAL;PL;#NULO;PL
2026;SC;2º SUPLENTE;PSDB;45-PSDB/23-CIDADANIA;REPUBLICANOS / PODE / PL / DC / NOVO / AGIR / AVANTE / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA)
2026;MG;GOVERNADOR;PSDB;45-PSDB/23-CIDADANIA;PDT / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA)
2026;DF;DEPUTADO DISTRITAL;AVANTE;#NULO;AVANTE
2026;PA;SENADOR;PT;13-PT/65-PC do B/43-PV;PSD / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / PSB / REPUBLICANOS / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / MDB / AVANTE
2026;RS;2º SUPLENTE;PL;#NULO;REPUBLICANOS / PODE / DC / NOVO / PL / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;PR;2º SUPLENTE;PSOL;50-PSOL/18-REDE;PDT / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;ES;2º SUPLENTE;PV;13-PT/65-PC do B/43-PV;FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;BA;GOVERNADOR;PCDOB;13-PT/65-PC do B/43-PV;PDT / MDB / PSB / PSD / AVANTE / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;RS;GOVERNADOR;PRD;25-PRD/77-SOLIDARIEDADE;MDB / PSD / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;RS;SENADOR;PRD;25-PRD/77-SOLIDARIEDADE;MDB / PSD / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;RN;2º SUPLENTE;SOLIDARIEDADE;25-PRD/77-SOLIDARIEDADE;REPUBLICANOS / MDB / PSD / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / AVANTE
2026;BA;DEPUTADO ESTADUAL;PCDOB;13-PT/65-PC do B/43-PV;FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;CE;DEPUTADO FEDERAL;PSB;#NULO;PSB
2026;DF;DEPUTADO DISTRITAL;REDE;50-PSOL/18-REDE;FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;SP;DEPUTADO ESTADUAL;PL;#NULO;PL
2026;MS;DEPUTADO FEDERAL;REDE;50-PSOL/18-REDE;FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;PB;DEPUTADO FEDERAL;MISSÃO;#NULO;MISSÃO
2026;PE;DEPUTADO ESTADUAL;PP;44-UNIÃO/11-PP;FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;GO;VICE-GOVERNADOR;UP;#NULO;UP
2026;TO;1º SUPLENTE;PP;44-UNIÃO/11-PP;FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;PA;DEPUTADO FEDERAL;MOBILIZA;#NULO;MOBILIZA
2026;GO;GOVERNADOR;CIDADANIA;45-PSDB/23-CIDADANIA;DC / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA)
2026;ES;1º SUPLENTE;DEMOCRATA;#NULO;REPUBLICANOS / PL / DEMOCRATA
2026;DF;DEPUTADO DISTRITAL;REPUBLICANOS;#NULO;REPUBLICANOS
2026;MG;DEPUTADO ESTADUAL;MISSÃO;#NULO;MISSÃO
2026;RJ;DEPUTADO FEDERAL;UP;#NULO;UP
2026;ES;DEPUTADO ESTADUAL;REPUBLICANOS;#NULO;REPUBLICANOS
2026;GO;DEPUTADO FEDERAL;SOLIDARIEDADE;25-PRD/77-SOLIDARIEDADE;FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;PR;2º SUPLENTE;PDT;#NULO;PDT / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;SE;DEPUTADO FEDERAL;PSDB;45-PSDB/23-CIDADANIA;FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA)
2026;ES;1º SUPLENTE;PT;13-PT/65-PC do B/43-PV;FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;MS;GOVERNADOR;CIDADANIA;45-PSDB/23-CIDADANIA;FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / PL / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / PODE / AVANTE / REPUBLICANOS / PSD / MDB
2026;CE;GOVERNADOR;DC;#NULO;PL / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / DC / AVANTE
2026;PB;1º SUPLENTE;PT;13-PT/65-PC do B/43-PV;REPUBLICANOS / PODE / MOBILIZA / AGIR / PSB / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;GO;VICE-GOVERNADOR;PODE;#NULO;REPUBLICANOS / MDB / PODE / MOBILIZA / DEMOCRATA / AGIR / PSD / AVANTE / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;AM;VICE-GOVERNADOR;PSD;#NULO;REPUBLICANOS / MDB / PSD / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;MA;DEPUTADO FEDERAL;SOLIDARIEDADE;25-PRD/77-SOLIDARIEDADE;FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;MS;DEPUTADO ESTADUAL;REDE;50-PSOL/18-REDE;FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;CE;DEPUTADO FEDERAL;PT;13-PT/65-PC do B/43-PV;FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;RN;DEPUTADO ESTADUAL;UNIÃO;44-UNIÃO/11-PP;FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;PA;2º SUPLENTE;PODE;#NULO;PODE
2026;RJ;VICE-GOVERNADOR;REDE;50-PSOL/18-REDE;FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;AL;SENADOR;PSB;#NULO;MDB / PODE / AGIR / PSB / PSD / AVANTE / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;SE;GOVERNADOR;PT;13-PT/65-PC do B/43-PV;PSB / PSD / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;DF;DEPUTADO FEDERAL;CIDADANIA;45-PSDB/23-CIDADANIA;FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA)
2026;MA;DEPUTADO FEDERAL;UP;#NULO;UP
2026;PR;DEPUTADO FEDERAL;UP;#NULO;UP
2026;RS;GOVERNADOR;CIDADANIA;45-PSDB/23-CIDADANIA;FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA)
2026;TO;DEPUTADO ESTADUAL;UNIÃO;44-UNIÃO/11-PP;FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;RJ;GOVERNADOR;PL;#NULO;PL / MOBILIZA / AGIR / AVANTE
2026;PA;1º SUPLENTE;PSDB;45-PSDB/23-CIDADANIA;PSD / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / PSB / REPUBLICANOS / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / MDB / AVANTE
2026;PI;1º SUPLENTE;PCDOB;13-PT/65-PC do B/43-PV;REPUBLICANOS / PDT / MDB / PSD / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;AC;SENADOR;REPUBLICANOS;#NULO;REPUBLICANOS / PSD / AVANTE / NOVO
2026;PB;VICE-GOVERNADOR;MDB;#NULO;MDB / DEMOCRATA / PSD / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / PDT
2026;BA;DEPUTADO FEDERAL;PDT;#NULO;PDT
2026;AL;DEPUTADO ESTADUAL;UP;#NULO;UP
2026;SC;VICE-GOVERNADOR;SOLIDARIEDADE;25-PRD/77-SOLIDARIEDADE;FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;RN;2º SUPLENTE;PL;#NULO;PODE / PL / NOVO / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / MOBILIZA
2026;AP;1º SUPLENTE;AGIR;#NULO;REPUBLICANOS / PDT / AGIR / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;MS;1º SUPLENTE;PCDOB;13-PT/65-PC do B/43-PV;PDT / PSB / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;MA;DEPUTADO FEDERAL;CIDADANIA;45-PSDB/23-CIDADANIA;FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA)
2026;BR;VICE-PRESIDENTE;REDE;50-PSOL/18-REDE;PSB / PDT / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;ES;VICE-GOVERNADOR;AGIR;#NULO;PODE / MDB / AGIR / PSB / PDT / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;AM;GOVERNADOR;PSTU;#NULO;PSTU
2026;GO;DEPUTADO ESTADUAL;REDE;50-PSOL/18-REDE;FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;MT;VICE-GOVERNADOR;MISSÃO;#NULO;MISSÃO
2026;RS;VICE-GOVERNADOR;PODE;#NULO;REPUBLICANOS / PODE / PL / DC / NOVO / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;RO;1º SUPLENTE;MISSÃO;#NULO;MISSÃO
2026;RN;DEPUTADO ESTADUAL;MDB;#NULO;MDB
2026;RO;VICE-GOVERNADOR;SOLIDARIEDADE;25-PRD/77-SOLIDARIEDADE;PSD / AVANTE / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;MS;VICE-GOVERNADOR;REPUBLICANOS;#NULO;FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / PL / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / PODE / AVANTE / REPUBLICANOS / PSD / MDB
2026;MG;GOVERNADOR;NOVO;#NULO;PSD / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / NOVO / AVANTE / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / MOBILIZA / DC / AGIR
2026;PR;GOVERNADOR;CIDADANIA;45-PSDB/23-CIDADANIA;REPUBLICANOS / MDB / DEMOCRATA / PSD / AVANTE / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;BA;VICE-GOVERNADOR;UNIÃO;44-UNIÃO/11-PP;REPUBLICANOS / PODE / PL / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / NOVO
2026;ES;DEPUTADO FEDERAL;NOVO;#NULO;NOVO
2026;PA;DEPUTADO FEDERAL;PDT;#NULO;PDT
2026;GO;1º SUPLENTE;PP;44-UNIÃO/11-PP;FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;RN;1º SUPLENTE;PSTU;#NULO;PSTU
2026;AC;DEPUTADO FEDERAL;AGIR;#NULO;AGIR
2026;PR;SENADOR;DEMOCRATA;#NULO;REPUBLICANOS / MDB / DEMOCRATA / PSD / AVANTE / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;PR;2º SUPLENTE;PSD;#NULO;REPUBLICANOS / MDB / DEMOCRATA / PSD / AVANTE / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;AC;2º SUPLENTE;PV;13-PT/65-PC do B/43-PV;PODE / PSB / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;AP;1º SUPLENTE;PCO;#NULO;PCO
2026;PR;SENADOR;PDT;#NULO;PDT / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;CE;VICE-GOVERNADOR;PT;13-PT/65-PC do B/43-PV;PSB / PDT / PODE / MOBILIZA / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / REPUBLICANOS / PSD / MDB / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;DF;2º SUPLENTE;UNIÃO;44-UNIÃO/11-PP;REPUBLICANOS / MDB / PODE / PL / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / DC / MOBILIZA / DEMOCRATA
2026;RO;DEPUTADO FEDERAL;REPUBLICANOS;#NULO;REPUBLICANOS
2026;RO;DEPUTADO ESTADUAL;PSD;#NULO;PSD
2026;BA;GOVERNADOR;SOLIDARIEDADE;25-PRD/77-SOLIDARIEDADE;REPUBLICANOS / PODE / PL / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / NOVO
2026;ES;SENADOR;PSB;#NULO;PDT / MDB / PODE / AGIR / PSB / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;CE;DEPUTADO FEDERAL;PDT;#NULO;PDT
2026;RO;DEPUTADO FEDERAL;PCDOB;13-PT/65-PC do B/43-PV;FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;DF;DEPUTADO FEDERAL;PDT;#NULO;PDT
2026;MG;DEPUTADO ESTADUAL;SOLIDARIEDADE;25-PRD/77-SOLIDARIEDADE;FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;AM;DEPUTADO FEDERAL;MOBILIZA;#NULO;MOBILIZA
2026;SE;SENADOR;PDT;#NULO;PDT
2026;PA;DEPUTADO FEDERAL;PSTU;#NULO;PSTU
2026;ES;DEPUTADO FEDERAL;REDE;50-PSOL/18-REDE;FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;MA;GOVERNADOR;PRTB;#NULO;PRTB
2026;MA;DEPUTADO ESTADUAL;PSOL;50-PSOL/18-REDE;FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;PA;2º SUPLENTE;PL;#NULO;PL
2026;PE;1º SUPLENTE;DEMOCRATA;#NULO;DEMOCRATA
2026;SP;GOVERNADOR;PSB;#NULO;PDT / PSB / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;TO;GOVERNADOR;PSDB;45-PSDB/23-CIDADANIA;MDB / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA)
2026;SP;2º SUPLENTE;NOVO;#NULO;NOVO
2026;MS;DEPUTADO FEDERAL;REPUBLICANOS;#NULO;REPUBLICANOS
2026;MT;GOVERNADOR;AGIR;#NULO;AGIR
2026;PA;DEPUTADO ESTADUAL;PSD;#NULO;PSD
2026;RR;1º SUPLENTE;NOVO;#NULO;NOVO
2026;AM;SENADOR;PSDB;45-PSDB/23-CIDADANIA;FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA)
2026;SP;1º SUPLENTE;PCDOB;13-PT/65-PC do B/43-PV;PDT / PSB / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;RN;GOVERNADOR;AVANTE;#NULO;REPUBLICANOS / MDB / PSD / AVANTE / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;PE;VICE-GOVERNADOR;PSOL;50-PSOL/18-REDE;PCB / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;AM;SENADOR;PP;44-UNIÃO/11-PP;PSB / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / PODE
2026;CE;GOVERNADOR;MDB;#NULO;PSB / PDT / PODE / MOBILIZA / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / REPUBLICANOS / PSD / MDB / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;RJ;DEPUTADO ESTADUAL;AGIR;#NULO;AGIR
2026;TO;VICE-GOVERNADOR;PSB;#NULO;PDT / PSB / PSD / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;AM;DEPUTADO ESTADUAL;PCDOB;13-PT/65-PC do B/43-PV;FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;PI;2º SUPLENTE;PP;44-UNIÃO/11-PP;PODE / PL / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;BA;DEPUTADO FEDERAL;NOVO;#NULO;NOVO
2026;GO;DEPUTADO ESTADUAL;DC;#NULO;DC
2026;SP;DEPUTADO FEDERAL;PCDOB;13-PT/65-PC do B/43-PV;FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;SP;1º SUPLENTE;PODE;#NULO;PODE
2026;RJ;VICE-GOVERNADOR;PL;#NULO;PL / MOBILIZA / AGIR / AVANTE
2026;SE;GOVERNADOR;AVANTE;#NULO;REPUBLICANOS / AVANTE
2026;TO;2º SUPLENTE;PV;13-PT/65-PC do B/43-PV;FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / PDT / PSB / PSD
2026;AL;2º SUPLENTE;PSB;#NULO;MDB / PODE / AGIR / PSB / PSD / AVANTE / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;SC;2º SUPLENTE;MDB;#NULO;MDB / PSD / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;MT;DEPUTADO FEDERAL;PSDB;45-PSDB/23-CIDADANIA;FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA)
2026;SC;DEPUTADO ESTADUAL;MISSÃO;#NULO;MISSÃO
2026;RJ;VICE-GOVERNADOR;MISSÃO;#NULO;MISSÃO
2026;SP;DEPUTADO ESTADUAL;PT;13-PT/65-PC do B/43-PV;FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;AL;VICE-GOVERNADOR;UNIÃO;44-UNIÃO/11-PP;PDT / PL / DC / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;ES;1º SUPLENTE;PV;13-PT/65-PC do B/43-PV;FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;RJ;1º SUPLENTE;DC;#NULO;PDT / MDB / DC / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / PSB / PSD / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;RS;SENADOR;PP;44-UNIÃO/11-PP;REPUBLICANOS / PODE / DC / NOVO / PL / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;PB;GOVERNADOR;PDT;#NULO;MDB / DEMOCRATA / PSD / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / PDT
2026;GO;2º SUPLENTE;PSOL;50-PSOL/18-REDE;PDT / PSB / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;CE;1º SUPLENTE;MOBILIZA;#NULO;PDT / PODE / PSB / PSD / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / REPUBLICANOS / MDB / MOBILIZA
2026;RN;1º SUPLENTE;PSDB;45-PSDB/23-CIDADANIA;PODE / PL / NOVO / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / MOBILIZA
2026;MT;SENADOR;PDT;#NULO;PDT / PSB / PSD / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;PE;2º SUPLENTE;PSD;#NULO;PODE / PSD / AVANTE / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;RO;VICE-GOVERNADOR;MOBILIZA;#NULO;PODE / PL / DC / NOVO / MOBILIZA
2026;RN;VICE-GOVERNADOR;PSD;#NULO;REPUBLICANOS / MDB / PSD / AVANTE / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;PE;VICE-GOVERNADOR;UNIÃO;44-UNIÃO/11-PP;PODE / PSD / AVANTE / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;RJ;2º SUPLENTE;PSDB;45-PSDB/23-CIDADANIA;PDT / MDB / DC / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / PSB / PSD / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
